Thread ID, Time, Message Type,n,r,k,case
Thread ID: 20, Time: 11:32:08:132 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 14, Time: 11:32:09:145 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 31, Time: 11:32:10:154 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 4, Time: 11:32:11:163 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 30, Time: 11:32:12:172 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 21, Time: 11:32:13:181 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 11, Time: 11:32:14:193 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 18, Time: 11:32:15:202 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 26, Time: 11:32:16:211 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 19, Time: 11:32:17:220 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 6, Time: 11:32:18:227 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 7, Time: 11:32:19:237 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 25, Time: 11:32:20:246 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 1, Time: 11:32:21:254 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 16, Time: 11:32:22:262 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 2, Time: 11:32:23:274 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 8, Time: 11:32:24:284 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 23, Time: 11:32:25:292 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 3, Time: 11:32:26:306 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 28, Time: 11:32:27:314 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 5, Time: 11:32:28:324 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 32, Time: 11:32:29:334 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 24, Time: 11:32:30:341 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 22, Time: 11:32:31:352 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 10, Time: 11:32:32:361 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 12, Time: 11:32:33:373 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 9, Time: 11:32:34:384 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 13, Time: 11:32:35:392 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 29, Time: 11:32:36:402 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 27, Time: 11:32:37:412 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 17, Time: 11:32:38:424 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 15, Time: 11:32:39:435 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 20, Time: 11:32:40:445 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 14, Time: 11:32:41:455 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 31, Time: 11:32:42:464 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 4, Time: 11:32:43:473 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 30, Time: 11:32:44:485 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 21, Time: 11:32:45:496 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 11, Time: 11:32:46:507 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 18, Time: 11:32:47:517 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 26, Time: 11:32:48:526 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 19, Time: 11:32:49:538 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 6, Time: 11:32:50:549 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 7, Time: 11:32:51:560 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 25, Time: 11:32:52:568 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 1, Time: 11:32:53:577 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 16, Time: 11:32:54:590 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 2, Time: 11:32:55:601 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 8, Time: 11:32:56:610 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 23, Time: 11:32:57:622 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 3, Time: 11:32:58:633 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 28, Time: 11:32:59:644 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 5, Time: 11:33:00:653 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 32, Time: 11:33:01:668 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 24, Time: 11:33:02:679 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 22, Time: 11:33:03:689 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 10, Time: 11:33:04:701 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 12, Time: 11:33:05:713 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 9, Time: 11:33:06:723 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 13, Time: 11:33:07:735 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 29, Time: 11:33:08:748 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 27, Time: 11:33:09:757 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 17, Time: 11:33:10:764 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 15, Time: 11:33:11:771 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 20, Time: 11:33:12:782 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 14, Time: 11:33:13:791 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 31, Time: 11:33:14:801 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 4, Time: 11:33:15:811 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 30, Time: 11:33:16:821 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 21, Time: 11:33:17:829 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 11, Time: 11:33:18:837 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 18, Time: 11:33:19:846 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 26, Time: 11:33:20:854 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 19, Time: 11:33:21:863 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 6, Time: 11:33:22:872 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 7, Time: 11:33:23:883 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 25, Time: 11:33:24:891 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 1, Time: 11:33:25:903 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 16, Time: 11:33:26:912 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 2, Time: 11:33:27:919 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 8, Time: 11:33:28:928 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 23, Time: 11:33:29:938 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 3, Time: 11:33:30:949 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 28, Time: 11:33:31:962 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 5, Time: 11:33:32:971 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 32, Time: 11:33:33:981 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 24, Time: 11:33:34:989 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 22, Time: 11:33:35:999 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 10, Time: 11:33:37:008 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 12, Time: 11:33:38:016 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 9, Time: 11:33:39:024 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 13, Time: 11:33:40:036 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 29, Time: 11:33:41:045 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 27, Time: 11:33:42:057 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 17, Time: 11:33:43:069 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 15, Time: 11:33:44:083 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 20, Time: 11:33:45:093 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 14, Time: 11:33:46:103 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 31, Time: 11:33:47:112 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 4, Time: 11:33:48:124 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 30, Time: 11:33:49:135 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 21, Time: 11:33:50:145 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 11, Time: 11:33:51:158 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 18, Time: 11:33:52:168 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 26, Time: 11:33:53:179 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 19, Time: 11:33:54:189 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 6, Time: 11:33:55:202 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 7, Time: 11:33:56:215 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 25, Time: 11:33:57:225 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 1, Time: 11:33:58:241 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 16, Time: 11:33:59:252 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 2, Time: 11:34:00:263 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 8, Time: 11:34:01:273 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 23, Time: 11:34:02:283 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 3, Time: 11:34:03:294 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 28, Time: 11:34:04:305 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 5, Time: 11:34:05:319 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 32, Time: 11:34:06:333 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 24, Time: 11:34:07:355 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 22, Time: 11:34:08:367 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 10, Time: 11:34:09:378 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 12, Time: 11:34:10:389 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 9, Time: 11:34:11:400 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 13, Time: 11:34:12:411 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 29, Time: 11:34:13:422 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 27, Time: 11:34:14:434 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 17, Time: 11:34:15:447 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 15, Time: 11:34:16:457 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 20, Time: 11:34:17:470 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 14, Time: 11:34:18:483 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 31, Time: 11:34:19:494 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 4, Time: 11:34:20:504 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 30, Time: 11:34:21:514 19/07/2023, sent GRANT message,32,5,1,2
Thread ID: 21, Time: 11:34:22:523 19/07/2023, sent GRANT message,32,5,1,2
